gene,pval
isogroup22441,0.236784221
isogroup35354,0.110121919
isogroup00617,0.068180612
isogroup17164,0.068065762
isogroup11790,0.070185636
isogroup07612,0.077067959
isogroup12650,0.072827977
isogroup11341,0.256237393
isogroup11945,0.256237393
isogroup18257,0.256237393
isogroup30222,0.256237393
isogroup29670,0.197786014
isogroup35673,0.192069468
isogroup02642,0.149004163
isogroup22511,0.117042595
isogroup22408,0.124131807
isogroup12117,0.0851367
isogroup20685,0.074467954
isogroup27713,0.103944625
isogroup10386,0.090355259
isogroup10536,0.122938147
isogroup12191,0.107604142
isogroup01845,0.079553312
isogroup08552,0.069137748
isogroup29034,0.196696127
isogroup00925,0.104005604
isogroup17535,0.083880797
isogroup38050,0.104202263
isogroup02632,0.069464202
isogroup01812,0.08792883
isogroup18955,0.085989011
isogroup05456,0.151830098
isogroup29486,0.155381374
isogroup02867,0.094019019
isogroup10451,0.189505591
isogroup14505,0.189505591
isogroup06680,0.136687584
isogroup07801,0.075055961
isogroup30948,0.0755531
isogroup32259,0.099137029
isogroup35018,0.145078889
isogroup14700,0.069581782
isogroup33906,0.083747061
isogroup12850,0.094986597
isogroup25126,0.110837234
isogroup07329,0.160021913
isogroup24373,0.075245426
isogroup03915,0.079857057
isogroup00519,0.071762653
isogroup03070,0.080189425
isogroup09218,0.071276651
isogroup08642,0.132970001
isogroup05615,0.09024313
isogroup28642,0.107584065
isogroup16023,0.110439075
isogroup11400,0.080642557
isogroup23651,0.072813529
isogroup22738,0.07088283
isogroup22358,0.072407897
isogroup11817,0.120400472
isogroup03720,0.070466515
isogroup12725,0.120975181
isogroup05485,0.173161163
isogroup10927,0.091760536
isogroup26569,0.160349356
isogroup06403,0.07414466
isogroup00244,0.073954031
isogroup08008,0.109918303
isogroup09559,0.085612611
isogroup02318,0.082463642
isogroup00920,0.074965183
isogroup01029,0.075924222
isogroup01825,0.077552157
isogroup13409,0.124776583
isogroup07476,0.108241656
isogroup03705,0.096288721
isogroup35407,0.073860288
isogroup33732,0.073308819
isogroup16255,0.093947333
isogroup24917,0.104809055
isogroup02737,0.073169108
isogroup16016,0.072591081
isogroup10982,0.193979868
isogroup29355,0.07440899
isogroup04814,0.088309618
isogroup23523,0.177265778
isogroup07759,0.087814967
isogroup01376,0.082217544
isogroup28559,0.112658091
isogroup18513,0.205472208
isogroup05018,0.072263628
isogroup09977,0.081216927
isogroup05143,0.123450702
isogroup05551,0.09301248
isogroup18389,0.13540233
isogroup11319,0.073119056
isogroup30679,0.193252788
isogroup19670,0.083586572
isogroup25336,0.124936884
isogroup03895,0.07191716
isogroup00491,0.072747975
isogroup06822,0.209413409
isogroup29595,0.209413409
isogroup06325,0.137470394
isogroup03761,0.079519066
isogroup17361,0.196680118
isogroup25095,0.104065683
isogroup22278,0.077400324
isogroup07017,0.076192461
isogroup08375,0.072820388
isogroup05941,0.222712172
isogroup18848,0.072779038
isogroup04877,0.083705599
isogroup08701,0.074604632
isogroup13819,0.226662805
isogroup23577,0.107464737
isogroup03667,0.129312726
isogroup28640,0.199832402
isogroup02743,0.2413288
isogroup07091,0.319678063
isogroup15454,0.319678063
isogroup24721,0.319678063
isogroup07320,0.312143452
isogroup10042,0.312143452
isogroup15239,0.312143452
isogroup17234,0.312143452
isogroup28385,0.312143452
isogroup31530,0.312143452
isogroup35696,0.312143452
isogroup10717,0.093746173
isogroup22966,0.073306916
isogroup21492,0.07553022
isogroup37425,0.077094364
isogroup17174,0.117142323
isogroup06606,0.303926423
isogroup13955,0.303926423
isogroup06512,0.073566476
isogroup07060,0.089428179
isogroup09049,0.144601301
isogroup10751,0.106190312
isogroup03821,0.078784711
isogroup11437,0.073531309
isogroup25200,0.089780887
isogroup28525,0.080466019
isogroup08782,0.153808614
isogroup20213,0.191257361
isogroup25836,0.191257361
isogroup14078,0.078712443
isogroup02493,0.075765217
isogroup04852,0.114664881
isogroup01959,0.080397168
isogroup22994,0.074195055
isogroup05523,0.116688582
isogroup01267,0.145003302
isogroup24276,0.194563553
isogroup09172,0.081213704
isogroup09608,0.126454418
isogroup16089,0.07814951
isogroup13273,0.083401461
isogroup28667,0.074720319
isogroup04082,0.123555609
isogroup01849,0.157492244
isogroup21667,0.149211551
isogroup00981,0.086868081
isogroup10933,0.074567756
isogroup32284,0.162155331
isogroup09260,0.109535331
isogroup14282,0.074595088
isogroup15302,0.077467859
isogroup33030,0.197652008
isogroup06053,0.090862921
isogroup33354,0.229505487
isogroup06479,0.229614948
isogroup13896,0.229614948
isogroup12095,0.116613324
isogroup18385,0.075196267
isogroup38782,0.074670608
isogroup07569,0.084857544
isogroup16006,0.137723321
isogroup04140,0.075436778
isogroup07275,0.102686259
isogroup28099,0.092942063
isogroup06555,0.075425638
isogroup10061,0.105745742
isogroup18301,0.077957748
isogroup10313,0.082320521
isogroup19559,0.18372391
isogroup12351,0.107766731
isogroup06871,0.276178412
isogroup04380,0.09073546
isogroup21418,0.201779463
isogroup27258,0.201872644
isogroup30020,0.076227185
isogroup06866,0.082007686
isogroup38153,0.19182651
isogroup02346,0.088394903
isogroup09406,0.155698618
isogroup19600,0.136187214
isogroup12824,0.076353061
isogroup03016,0.08613878
isogroup10292,0.077283138
isogroup20193,0.088771588
isogroup06319,0.090678116
isogroup38304,0.232564024
isogroup19107,0.091756148
isogroup20771,0.232673819
isogroup33014,0.232673819
isogroup36202,0.232673819
isogroup35202,0.230995786
isogroup24203,0.130972139
isogroup16169,0.133268459
isogroup00600,0.078492599
isogroup30488,0.077968934
isogroup12868,0.076449795
isogroup02728,0.110741125
isogroup26704,0.100816791
isogroup05637,0.08230891
isogroup13231,0.188048098
isogroup16260,0.098812067
isogroup01454,0.093852486
isogroup04474,0.205235712
isogroup03630,0.111350471
isogroup28248,0.208744531
isogroup15727,0.077042535
isogroup18700,0.121549289
isogroup11769,0.095779052
isogroup02239,0.13198314
isogroup07334,0.077079207
isogroup15386,0.263278938
isogroup35991,0.263278938
isogroup08562,0.118656699
isogroup15113,0.092279631
isogroup34468,0.121090714
isogroup02952,0.430607495
isogroup04664,0.430607495
isogroup05272,0.430607495
isogroup07323,0.430607495
isogroup08607,0.430607495
isogroup08763,0.430607495
isogroup09048,0.430607495
isogroup11941,0.430607495
isogroup12000,0.430607495
isogroup12780,0.430607495
isogroup13570,0.430607495
isogroup13886,0.430607495
isogroup20111,0.430607495
isogroup20809,0.430607495
isogroup20873,0.430607495
isogroup21011,0.430607495
isogroup21300,0.430607495
isogroup21333,0.430607495
isogroup25799,0.430607495
isogroup26950,0.430607495
isogroup26953,0.430607495
isogroup27452,0.430607495
isogroup27678,0.430607495
isogroup27983,0.430607495
isogroup29799,0.430607495
isogroup30723,0.430607495
isogroup31683,0.430607495
isogroup31723,0.430607495
isogroup32689,0.430607495
isogroup34762,0.430607495
isogroup34915,0.430607495
isogroup35042,0.430607495
isogroup35193,0.430607495
isogroup36876,0.430607495
isogroup39227,0.430607495
isogroup17226,0.098152679
isogroup13685,0.089622809
isogroup01133,0.26819697
isogroup03879,0.26819697
isogroup20887,0.26819697
isogroup06482,0.262720781
isogroup24952,0.262720781
isogroup08303,0.141319271
isogroup04933,0.274351461
isogroup07423,0.07917417
isogroup23225,0.077645838
isogroup32169,0.077176879
isogroup14011,0.096717992
isogroup02299,0.077033756
isogroup23164,0.21464965
isogroup14681,0.08506011
isogroup06499,0.284427038
isogroup21313,0.284427038
isogroup22465,0.284427038
isogroup08532,0.116625104
isogroup01979,0.130791578
isogroup17370,0.09101637
isogroup26789,0.078125472
isogroup15743,0.168912654
isogroup09716,0.081996123
isogroup15451,0.171349661
isogroup08382,0.134297386
isogroup03728,0.220222111
isogroup05317,0.0784239
isogroup16515,0.117221947
isogroup00547,0.083339604
isogroup21328,0.093265442
isogroup30541,0.109340439
isogroup03254,0.092367642
isogroup03873,0.080056722
isogroup05962,0.092219173
isogroup11221,0.084229438
isogroup10919,0.101133599
isogroup34971,0.178225792
isogroup16652,0.089490469
isogroup05462,0.120948344
isogroup16730,0.083479273
isogroup31560,0.078377344
isogroup09756,0.078302608
isogroup09055,0.21877628
isogroup24686,0.0835665
isogroup06172,0.083397018
isogroup19451,0.097634774
isogroup01580,0.08202941
isogroup18555,0.1611947
isogroup22029,0.125483932
isogroup22258,0.079415987
isogroup03235,0.129592604
isogroup16500,0.078878963
isogroup37815,0.164526833
isogroup17615,0.106304843
isogroup04427,0.080171213
isogroup00351,0.233771569
isogroup10221,0.233771569
isogroup34677,0.233771569
isogroup18406,0.12049889
isogroup13766,0.233877286
isogroup12344,0.097555961
isogroup15865,0.109160685
isogroup12074,0.080963754
isogroup06418,0.211788626
isogroup02227,0.081025604
isogroup14462,0.092452723
isogroup14993,0.242346559
isogroup28893,0.242346559
isogroup19498,0.242457505
isogroup38305,0.157989874
isogroup09449,0.07933113
isogroup22398,0.079336138
isogroup07891,0.079459147
isogroup03804,0.106324035
isogroup33891,0.080134257
isogroup08494,0.080188147
isogroup08818,0.07968446
isogroup17702,0.251524465
isogroup00402,0.122855242
isogroup06351,0.082993188
isogroup08136,0.082307428
isogroup04561,0.091658878
isogroup10163,0.083782771
isogroup17660,0.112562824
isogroup25420,0.083328957
isogroup12599,0.14768103
isogroup04397,0.097122252
isogroup03187,0.080392611
isogroup03421,0.444719214
isogroup04544,0.444719214
isogroup04985,0.444719214
isogroup06181,0.444719214
isogroup06524,0.444719214
isogroup13803,0.444719214
isogroup14504,0.444719214
isogroup15927,0.444719214
isogroup17907,0.444719214
isogroup19535,0.444719214
isogroup19729,0.444719214
isogroup20704,0.444719214
isogroup20818,0.444719214
isogroup22656,0.444719214
isogroup26629,0.444719214
isogroup27525,0.444719214
isogroup29049,0.444719214
isogroup29102,0.444719214
isogroup36005,0.444719214
isogroup36558,0.444719214
isogroup37868,0.444719214
isogroup01698,0.107965004
isogroup01407,0.080699911
isogroup21583,0.091766808
isogroup06852,0.085710492
isogroup11204,0.080871461
isogroup30867,0.087472414
isogroup00309,0.089092591
isogroup29988,0.240905203
isogroup09650,0.158777217
isogroup17024,0.087525092
isogroup10865,0.082242139
isogroup14916,0.149469482
isogroup10296,0.166153733
isogroup04657,0.277482645
isogroup19413,0.277482645
isogroup20825,0.145194677
isogroup13676,0.208410605
isogroup11682,0.085804052
isogroup02782,0.109899559
isogroup23716,0.086826853
isogroup08500,0.123528458
isogroup00565,0.115777667
isogroup15971,0.247994035
isogroup08605,0.287591091
isogroup12561,0.287591091
isogroup13335,0.287591091
isogroup09371,0.088336656
isogroup09605,0.11587071
isogroup19617,0.196374291
isogroup34531,0.11202575
isogroup21287,0.252303496
isogroup29087,0.089332966
isogroup13576,0.16245133
isogroup22200,0.16245133
isogroup05030,0.081928301
isogroup25348,0.15096649
isogroup24784,0.097801022
isogroup08789,0.094423057
isogroup14197,0.105056122
isogroup13672,0.082319655
isogroup23234,0.089718573
isogroup31518,0.188229056
isogroup19782,0.087216525
isogroup09545,0.343675201
isogroup10778,0.343675201
isogroup16277,0.343675201
isogroup16686,0.343675201
isogroup19517,0.343675201
isogroup22841,0.343675201
isogroup26640,0.343675201
isogroup28325,0.343675201
isogroup29469,0.343675201
isogroup06420,0.122105118
isogroup15064,0.334804713
isogroup19825,0.334804713
isogroup20619,0.334804713
isogroup01160,0.351748825
isogroup10404,0.351748825
isogroup15114,0.106662618
isogroup17040,0.083927001
isogroup01727,0.095680426
isogroup16705,0.08306807
isogroup29175,0.094767916
isogroup20026,0.240470714
isogroup32302,0.118776314
isogroup09082,0.08856742
isogroup17190,0.134308609
isogroup13895,0.245822497
isogroup11860,0.083202465
isogroup16183,0.114731911
isogroup10945,0.095361198
isogroup01375,0.124337494
isogroup14362,0.144868223
isogroup23223,0.19003831
isogroup04407,0.085819319
isogroup25391,0.226286829
isogroup23801,0.252961726
isogroup01523,0.15456554
isogroup13001,0.123449175
isogroup33125,0.085467623
isogroup23566,0.103257288
isogroup01089,0.087323659
isogroup01320,0.084618703
isogroup23208,0.239248244
isogroup15413,0.201688958
isogroup38668,0.153139634
isogroup07187,0.094726852
isogroup07783,0.305856903
isogroup28373,0.305856903
isogroup02519,0.164307587
isogroup03430,0.099849912
isogroup12672,0.208098886
isogroup06581,0.084341321
isogroup07600,0.153393013
isogroup00154,0.101548475
isogroup01870,0.092272248
isogroup22647,0.107264043
isogroup06695,0.103388354
isogroup27119,0.129781742
isogroup07637,0.157193579
isogroup13159,0.0848727
isogroup08725,0.27687335
isogroup14275,0.14317878
isogroup03287,0.221528357
isogroup08070,0.246854593
isogroup24186,0.084739078
isogroup34610,0.085582024
isogroup10175,0.098080738
isogroup01494,0.196433532
isogroup06538,0.251075128
isogroup07362,0.092204383
isogroup35478,0.238482049
isogroup04504,0.111823681
isogroup09227,0.09188773
isogroup14972,0.224311417
isogroup22903,0.113199554
isogroup21798,0.097479977
isogroup00396,0.108900326
isogroup22074,0.151341063
isogroup31350,0.084881065
isogroup02242,0.122891282
isogroup02267,0.085743606
isogroup04184,0.197458459
isogroup16193,0.088128939
isogroup33721,0.088996097
isogroup10479,0.122362382
isogroup22530,0.298604616
isogroup11429,0.161770603
isogroup23221,0.101341029
isogroup33060,0.087268014
isogroup03844,0.090480487
isogroup09106,0.091072461
isogroup17148,0.138406044
isogroup01103,0.099198567
isogroup17149,0.0854474
isogroup16323,0.110442611
isogroup13859,0.090127174
isogroup31633,0.164811493
isogroup06586,0.116466806
isogroup01266,0.285634069
isogroup34724,0.147736357
isogroup06494,0.088402648
isogroup27568,0.290631615
isogroup28167,0.290631615
isogroup10914,0.086181666
isogroup03174,0.121389029
isogroup04371,0.174682861
isogroup07776,0.296589968
isogroup34177,0.296589968
isogroup33727,0.087218199
isogroup04068,0.129031707
isogroup08555,0.220172966
isogroup22236,0.220172966
isogroup20190,0.087148274
isogroup13191,0.186414876
isogroup03087,0.130663136
isogroup07222,0.1013715
isogroup38374,0.276535417
isogroup29427,0.105280327
isogroup04176,0.122439029
isogroup05003,0.121084546
isogroup03544,0.102472183
isogroup17063,0.134550047
isogroup01701,0.086787408
isogroup13318,0.086832885
isogroup09214,0.12456877
isogroup20983,0.104000388
isogroup22662,0.10886531
isogroup00495,0.086988703
isogroup07586,0.119542716
isogroup08963,0.177587316
isogroup34316,0.108021625
isogroup06341,0.090677536
isogroup04523,0.099611592
isogroup28895,0.087161726
isogroup02760,0.130358213
isogroup32640,0.09886428
isogroup01308,0.087905656
isogroup04151,0.168877717
isogroup39774,0.088388534
isogroup13837,0.097351086
isogroup06321,0.136761541
isogroup27409,0.0892027
isogroup03534,0.094889219
isogroup23131,0.10459363
isogroup28444,0.157748359
isogroup17668,0.112009512
isogroup34358,0.12077699
isogroup10684,0.087716924
isogroup09990,0.088863413
isogroup26023,0.142393565
isogroup28095,0.132304337
isogroup06914,0.095744722
isogroup30953,0.141863634
isogroup02820,0.09792315
isogroup02647,0.467658352
isogroup03657,0.467658352
isogroup04692,0.467658352
isogroup05833,0.467658352
isogroup07123,0.467658352
isogroup07550,0.467658352
isogroup07976,0.467658352
isogroup08587,0.467658352
isogroup10071,0.467658352
isogroup10173,0.467658352
isogroup10475,0.467658352
isogroup12002,0.467658352
isogroup13271,0.467658352
isogroup13699,0.467658352
isogroup14782,0.467658352
isogroup17326,0.467658352
isogroup17651,0.467658352
isogroup17854,0.467658352
isogroup18048,0.467658352
isogroup18239,0.467658352
isogroup18722,0.467658352
isogroup19790,0.467658352
isogroup19865,0.467658352
isogroup20552,0.467658352
isogroup21559,0.467658352
isogroup22694,0.467658352
isogroup23874,0.467658352
isogroup26664,0.467658352
isogroup28142,0.467658352
isogroup32014,0.467658352
isogroup35806,0.467658352
isogroup35877,0.467658352
isogroup36284,0.467658352
isogroup37355,0.467658352
isogroup39035,0.467658352
isogroup28294,0.106475198
isogroup28310,0.181687633
isogroup15763,0.149450863
isogroup04022,0.090342865
isogroup20021,0.164537808
isogroup16556,0.089175287
isogroup13072,0.205013632
isogroup13246,0.225392831
isogroup16210,0.225392831
isogroup00963,0.35202931
isogroup11085,0.35202931
isogroup11295,0.35202931
isogroup19602,0.35202931
isogroup20070,0.35202931
isogroup21462,0.35202931
isogroup30473,0.35202931
isogroup32356,0.35202931
isogroup36519,0.35202931
isogroup08985,0.238122224
isogroup07434,0.114075923
isogroup12284,0.087803573
isogroup04637,0.104334955
isogroup14706,0.139922591
isogroup05755,0.360115167
isogroup13575,0.360115167
isogroup18829,0.360115167
isogroup19392,0.360115167
isogroup32108,0.360115167
isogroup33296,0.360115167
isogroup33834,0.360115167
isogroup35813,0.360115167
isogroup07353,0.094062725
isogroup13675,0.190766219
isogroup19625,0.343330901
isogroup29043,0.343330901
isogroup33429,0.343330901
isogroup38240,0.343330901
isogroup03295,0.08926642
isogroup25080,0.134229309
isogroup30789,0.160842353
isogroup06116,0.108405881
isogroup18637,0.09118938
isogroup31336,0.098518087
isogroup03207,0.102256573
isogroup32593,0.214690141
isogroup37276,0.214690141
isogroup03703,0.096499205
isogroup04378,0.26714755
isogroup04355,0.118282757
isogroup03536,0.181507839
isogroup09956,0.089208651
isogroup10773,0.096892211
isogroup26197,0.089944994
isogroup17287,0.236513866
isogroup15953,0.099533451
isogroup21366,0.271724682
isogroup33010,0.100938947
isogroup29019,0.127781711
isogroup25035,0.181178177
isogroup01071,0.472345575
isogroup01709,0.472345575
isogroup04778,0.472345575
isogroup06956,0.472345575
isogroup08290,0.472345575
isogroup08297,0.472345575
isogroup09973,0.472345575
isogroup11012,0.472345575
isogroup11203,0.472345575
isogroup11605,0.472345575
isogroup11788,0.472345575
isogroup12217,0.472345575
isogroup13443,0.472345575
isogroup15412,0.472345575
isogroup15989,0.472345575
isogroup17213,0.472345575
isogroup17603,0.472345575
isogroup19231,0.472345575
isogroup19724,0.472345575
isogroup19728,0.472345575
isogroup20824,0.472345575
isogroup22800,0.472345575
isogroup23543,0.472345575
isogroup27146,0.472345575
isogroup30234,0.472345575
isogroup33041,0.472345575
isogroup36936,0.472345575
isogroup37501,0.472345575
isogroup37765,0.472345575
isogroup37883,0.472345575
isogroup02624,0.164977602
isogroup20375,0.255881701
isogroup33121,0.102527494
isogroup27261,0.213851213
isogroup06046,0.089286351
isogroup00554,0.09376094
isogroup38251,0.290293039
isogroup05999,0.091440534
isogroup10162,0.089346663
isogroup39106,0.110435587
isogroup10761,0.094696152
isogroup00934,0.112757158
isogroup00123,0.125834153
isogroup30788,0.186224535
isogroup04914,0.181212161
isogroup00862,0.098016437
isogroup26337,0.091247119
isogroup16012,0.109699825
isogroup16040,0.096598284
isogroup07336,0.302036822
isogroup10683,0.302036822
isogroup22122,0.287242539
isogroup03692,0.089809195
isogroup05410,0.164741051
isogroup09533,0.358214972
isogroup15653,0.228874834
isogroup01096,0.36756776
isogroup14687,0.36756776
isogroup27250,0.098200017
isogroup23013,0.090951682
isogroup22422,0.292219128
isogroup32357,0.292219128
isogroup32663,0.292219128
isogroup20989,0.127181599
isogroup33005,0.130604382
isogroup08307,0.119792814
isogroup14688,0.089944421
isogroup11754,0.298032048
isogroup11038,0.312818218
isogroup14994,0.312818218
isogroup09440,0.376036813
isogroup21919,0.376036813
isogroup23329,0.376036813
isogroup33845,0.376036813
isogroup01327,0.096399155
isogroup19984,0.130907275
isogroup22515,0.195756993
isogroup18653,0.094525349
isogroup10569,0.104064261
isogroup12524,0.128122168
isogroup00048,0.165476264
isogroup07310,0.18519129
isogroup01341,0.091316087
isogroup08349,0.135621597
isogroup03113,0.109454612
isogroup17310,0.157552345
isogroup14556,0.134831719
isogroup15394,0.147027152
isogroup22998,0.093720158
isogroup31654,0.132664906
isogroup05073,0.094514463
isogroup01432,0.102930115
isogroup26717,0.177965171
isogroup32490,0.105469924
isogroup00650,0.140223048
isogroup09774,0.139167776
isogroup06531,0.253321338
isogroup15091,0.253321338
isogroup15030,0.169358708
isogroup03445,0.092799417
isogroup36786,0.100240373
isogroup02990,0.153047469
isogroup00723,0.171957455
isogroup04656,0.11829081
isogroup20602,0.175257585
isogroup02961,0.093261177
isogroup01068,0.091616325
isogroup16331,0.105306893
isogroup29215,0.174945754
isogroup28860,0.132216441
isogroup13413,0.257431531
isogroup37813,0.124554879
isogroup06947,0.097778751
isogroup37247,0.364436956
isogroup00046,0.355468274
isogroup23705,0.355468274
isogroup03417,0.129307501
isogroup00219,0.372744522
isogroup04813,0.372744522
isogroup04859,0.372744522
isogroup09962,0.372744522
isogroup13998,0.372744522
isogroup15150,0.372744522
isogroup16386,0.372744522
isogroup17587,0.372744522
isogroup28839,0.372744522
isogroup29384,0.372744522
isogroup09902,0.092007787
isogroup11783,0.102338103
isogroup16088,0.142579357
isogroup24368,0.185193479
isogroup02936,0.261663797
isogroup32764,0.110588329
isogroup01945,0.482598568
isogroup04618,0.482598568
isogroup05465,0.482598568
isogroup07714,0.482598568
isogroup09660,0.482598568
isogroup12048,0.482598568
isogroup12354,0.482598568
isogroup12479,0.482598568
isogroup14974,0.482598568
isogroup15977,0.482598568
isogroup17904,0.482598568
isogroup19959,0.482598568
isogroup20885,0.482598568
isogroup20994,0.482598568
isogroup26876,0.482598568
isogroup28054,0.482598568
isogroup28800,0.482598568
isogroup34529,0.482598568
isogroup34815,0.482598568
isogroup34943,0.482598568
isogroup37131,0.482598568
isogroup38616,0.482598568
isogroup24432,0.111200918
isogroup30857,0.095112191
isogroup11395,0.092415106
isogroup00379,0.113475494
isogroup28807,0.105036179
isogroup01586,0.108405609
isogroup05335,0.153834415
isogroup02875,0.103597962
isogroup15224,0.161451487
isogroup13813,0.208369992
isogroup15048,0.099228279
isogroup11153,0.227977272
isogroup20754,0.149919739
isogroup20578,0.09318101
isogroup03017,0.194658704
isogroup04225,0.202806708
isogroup22119,0.093552103
isogroup01014,0.098904571
isogroup05345,0.102149681
isogroup32100,0.095010787
isogroup10503,0.132063433
isogroup21717,0.118392864
isogroup04288,0.093163558
isogroup04245,0.297775142
isogroup06295,0.318023818
isogroup20098,0.318023818
isogroup06269,0.10269833
isogroup06084,0.159784387
isogroup08015,0.138885091
isogroup08767,0.105654083
isogroup27132,0.10029574
isogroup15529,0.09647838
isogroup23794,0.099541248
isogroup14146,0.156222518
isogroup25093,0.203429292
isogroup09478,0.17657571
isogroup01559,0.097111819
isogroup06819,0.114846456
isogroup37292,0.302892268
isogroup20314,0.133989893
isogroup33043,0.121285118
isogroup02275,0.188398553
isogroup01562,0.308892894
isogroup01955,0.308892894
isogroup12553,0.121089014
isogroup19550,0.096117075
isogroup24525,0.111530837
isogroup05784,0.151194167
isogroup05285,0.138241728
isogroup07130,0.208410559
isogroup31880,0.182538965
isogroup26424,0.111333952
isogroup16330,0.094912308
isogroup15273,0.095513929
isogroup24018,0.197102498
isogroup29897,0.09685087
isogroup16455,0.094008349
isogroup05498,0.147443755
isogroup05853,0.10251263
isogroup25399,0.109549416
isogroup05108,0.11383651
isogroup03575,0.094917002
isogroup25039,0.161738699
isogroup00964,0.134068797
isogroup25059,0.215504126
isogroup10099,0.129894063
isogroup25546,0.09500953
isogroup14077,0.100394192
isogroup10300,0.103086663
isogroup28518,0.106757795
isogroup34884,0.119990005
isogroup14616,0.132951096
isogroup20502,0.285206629
isogroup13367,0.096037374
isogroup10953,0.119950667
isogroup38795,0.160161051
isogroup37414,0.106741799
isogroup04034,0.124479199
isogroup28144,0.129541096
isogroup04476,0.096204089
isogroup19098,0.137833405
isogroup07125,0.155133084
isogroup16185,0.180768266
isogroup05458,0.096145063
isogroup20507,0.144512306
isogroup24685,0.161379079
isogroup21898,0.10047022
isogroup23568,0.137689617
isogroup08373,0.0962508
isogroup17929,0.243893392
isogroup33486,0.109436736
isogroup16536,0.207180938
isogroup15324,0.222624795
isogroup23173,0.182820167
isogroup04654,0.096536186
isogroup29375,0.175638247
isogroup11015,0.138973866
isogroup31454,0.105799221
isogroup22944,0.096645827
isogroup11363,0.106627274
isogroup06174,0.154917997
isogroup28184,0.12762723
isogroup15571,0.098641171
isogroup08451,0.380245938
isogroup11247,0.380245938
isogroup12087,0.380245938
isogroup12675,0.380245938
isogroup13632,0.380245938
isogroup15903,0.370974812
isogroup19787,0.370974812
isogroup27550,0.370974812
isogroup34606,0.168979168
isogroup13174,0.115973871
isogroup16029,0.166083163
isogroup02195,0.388800012
isogroup06234,0.388800012
isogroup14307,0.388800012
isogroup25315,0.388800012
isogroup28271,0.388800012
isogroup35277,0.11227192
isogroup34249,0.182141309
isogroup03248,0.098210659
isogroup00873,0.097371756
isogroup32565,0.15765745
isogroup11664,0.100095087
isogroup09968,0.159052257
isogroup03055,0.097281224
isogroup30731,0.099245203
isogroup05895,0.09778806
isogroup16209,0.101959355
isogroup07641,0.128011177
isogroup37005,0.195612206
isogroup05170,0.09821964
isogroup15714,0.103675116
isogroup13880,0.106360496
isogroup31290,0.098386503
isogroup00088,0.120515817
isogroup13842,0.193819273
isogroup03654,0.114780837
isogroup31788,0.199235464
isogroup25472,0.22868959
isogroup36153,0.203538436
isogroup03799,0.50077032
isogroup05177,0.50077032
isogroup08225,0.50077032
isogroup12908,0.50077032
isogroup20018,0.50077032
isogroup20630,0.50077032
isogroup25430,0.50077032
isogroup25898,0.50077032
isogroup26734,0.50077032
isogroup26948,0.50077032
isogroup27956,0.50077032
isogroup28305,0.50077032
isogroup29219,0.50077032
isogroup31719,0.50077032
isogroup20085,0.12571961
isogroup20351,0.154884272
isogroup15436,0.127174404
isogroup08895,0.098201012
isogroup19627,0.100760455
isogroup03309,0.123179852
isogroup26821,0.099212005
isogroup01228,0.106971683
isogroup24826,0.195471819
isogroup03492,0.10006925
isogroup00930,0.179319956
isogroup05135,0.10172811
isogroup04131,0.220480473
isogroup11088,0.102292706
isogroup12119,0.106121141
isogroup12138,0.168450519
isogroup04728,0.165465934
isogroup15205,0.323066526
isogroup28153,0.323066526
isogroup03752,0.100065506
isogroup35440,0.107768327
isogroup04431,0.229709226
isogroup04906,0.194803806
isogroup27666,0.195885371
isogroup11207,0.121755943
isogroup05922,0.138300994
isogroup34022,0.107808536
isogroup23758,0.099321361
isogroup02969,0.108449037
isogroup18324,0.11752775
isogroup22519,0.101879045
isogroup00389,0.112409591
isogroup08257,0.108017504
isogroup20181,0.141271702
isogroup21315,0.099773203
isogroup23440,0.110339669
isogroup24322,0.249084328
isogroup09345,0.102944418
isogroup13701,0.259219646
isogroup09072,0.105212392
isogroup30361,0.100736795
isogroup21443,0.113651549
isogroup07972,0.117392625
isogroup09726,0.127078594
isogroup23263,0.121322668
isogroup11679,0.10244376
isogroup20036,0.219772123
isogroup03593,0.100595377
isogroup10987,0.11360179
isogroup02630,0.114237527
isogroup04641,0.184093196
isogroup08183,0.104836538
isogroup03211,0.10081446
isogroup32235,0.122321115
isogroup10862,0.218277452
isogroup09433,0.15030327
isogroup34469,0.120278217
isogroup07090,0.101715402
isogroup13619,0.102971123
isogroup02940,0.10572569
isogroup28211,0.113597131
isogroup10247,0.102472317
isogroup32397,0.133581412
isogroup00493,0.105402663
isogroup09602,0.101315084
isogroup02583,0.109848498
isogroup17750,0.103421634
isogroup04764,0.102690986
isogroup28849,0.126929452
isogroup22594,0.173255515
isogroup00630,0.112672153
isogroup09237,0.212756688
isogroup09088,0.119564945
isogroup00893,0.274618484
isogroup24124,0.125643789
isogroup05468,0.106060946
isogroup24482,0.129353411
isogroup18171,0.102444354
isogroup30781,0.119916149
isogroup28611,0.1267534
isogroup32018,0.109041343
isogroup32780,0.103368103
isogroup14862,0.257001532
isogroup06187,0.106106309
isogroup12428,0.117348565
isogroup31139,0.146031399
isogroup30944,0.257093265
isogroup04975,0.197090562
isogroup08254,0.132841274
isogroup02560,0.113217307
isogroup02012,0.121436298
isogroup35055,0.178621192
isogroup07472,0.10801922
isogroup04733,0.127673814
isogroup30842,0.11818555
isogroup00198,0.104662669
isogroup01961,0.136966836
